mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones
200107.0  ,SCRD,D,
200107.0,SCSE,D  ,632.0
200107.0,SCSR,D,10.0  
200107.0,SCTB,D,4148.0
200107.0,SCTC,D,773.0
,SCTE,D,
nan  ,SCTE,I,4.0
200107.0,SCTI,D,2178.0
200107.0,SCTN,D,106.0
200107.0,SCVD,D,130.0
200107.0,SCVM,D,395.0
200107.0,SCVM,I  ,1.0
200108.0,SCAR,D  ,386.0
,SCAR,I,76.0
200108.0,SCBA,D,255.0
200108.0,,,38.0
200108.0,SCCF,D,
200108.0,SCCH  ,D,294.0
200108.0,SCCI,D,418.0  
200108.0,SCCI,I,13.0
200108.0  ,SCCY,D,204.0
200108.0,SCDA,D,1096.0
200108.0,SCDA,I,54.0  
200108.0,SCEL,D,2842.0
200108.0,SCEL,I,2609.0
200108.0  ,SCES,D,59.0
200108.0,SCFA,D,1259.0
200108.0,SCFA,,6.0
200108.0,SCFM,D,127.0
200108.0,SCFT,D,2.0
200108.0,SCGE,D,68.0
200108.0,SCGZ,D,30.0
200108.0,SCGZ,I,14.0
200108.0,SCHA,D,358.0
200108.0,SCHA,I,2.0
200108.0,SCHR,D,46.0
200108.0,SCIC,D,221.0
200108.0,SCIE,D,1128.0
200108.0,,I,9.0
200108.0,SCIP,D,22.0
200108.0,SCIP,I,18.0
200108.0,SCJO,D,393.0
200108.0,SCLC,D,536.0
200108.0,SCLL,,49.0
200108.0  ,SCNT,D,6.0
200108.0,SCRD,D  ,
,SCRD,I,1.0
200108.0,SCSE,D,600.0
200108.0,SCSR,D  ,16.0
200108.0,SCTB,D,4124.0
,,D,878.0
200108.0,SCTE,D,910.0
200108.0,SCTE,I,12.0
200108.0,SCTI,D,2063.0
200108.0,SCTN,D,94.0
200108.0,SCVD,D,123.0
200108.0,SCVM,D,402.0
200108.0,SCVM,I,1.0
200109.0,SCAR,D,395.0
200109.0,SCAR,I,
200109.0,SCBA,D,253.0
200109.0,SCBA,I,2.0
200109.0,,D,39.0
200109.0,SCCF  ,D,338.0
200109.0,SCCH,D,287.0
200109.0,SCCI,D  ,436.0
200109.0,SCCI,I,13.0
200109.0,SCCY,D,261.0
200109.0,SCDA,D,1126.0
,SCDA,I,26.0
200109.0,SCEL,D,2545.0
200109.0,SCEL,I,2421.0
200109.0,SCES  ,D,50.0  
200109.0,SCFA,D  ,1244.0
200109.0,SCFA,I,7.0
,SCFM,D,109.0
200109.0  ,SCFT,D,4.0
200109.0,SCGE,D,121.0
,SCGZ  ,D,56.0
200109.0,SCGZ,I,2.0
200109.0,SCHA,D,309.0
200109.0,SCHR,D  ,32.0
200109.0,SCIC,D,362.0  
200109.0,SCIE,D,
200109.0,SCIE  ,I,1.0
200109.0,SCIP,D,25.0
200109.0,SCIP,I,21.0
200109.0,SCJO,D,544.0
200109.0,SCLC,D,1059.0
200109.0,SCLL,D,11.0
200109.0,SCRD,D,505.0
200109.0,SCSE,D,744.0
200109.0,SCSR,D,10.0
200109.0,SCTB  ,D,4762.0
200109.0,SCTC,D,1051.0
200109.0,SCTC,I,4.0
200109.0,SCTE,D  ,951.0  
200109.0,SCTE,I,22.0
200109.0,SCTI,D,2177.0
200109.0,SCTN,D,97.0
200109.0,SCVD,D,158.0
200109.0  ,SCVM,D,554.0
200110.0,SCAP,,2.0
200110.0,SCAR,D,523.0
200110.0,SCAR,I,83.0
200110.0,SCBA,,240.0
200110.0,SCCC,D,50.0
200110.0,SCCF,D,296.0
200110.0,SCCH,D,398.0
200110.0,,D,528.0
200110.0,SCCI,I,15.0
200110.0,SCCY,,285.0
200110.0,SCCY,I,1.0
200110.0,SCDA,D  ,nan  
200110.0,SCDA,I,32.0
200110.0,SCEL,D,2696.0
200110.0  ,SCEL,I,2553.0
200110.0,SCES,D,67.0
200110.0,SCFA,D,1404.0
200110.0,SCFA,I,5.0
200110.0,SCFM,D,152.0
200110.0,SCGE,D,109.0
200110.0,SCGZ,D,54.0
nan  ,SCGZ  ,I,16.0
200110.0,SCHA,D,430.0
200110.0,SCHR  ,D,21.0
200110.0,SCIC,D,602.0
200110.0,SCIE,D,1117.0
200110.0,SCIE  ,I,3.0
200110.0,SCIP,D,19.0
200110.0,SCIP,,17.0
200110.0,SCJO,D,902.0
200110.0,SCLL,D,40.0
200110.0,SCRD,D,467.0
200110.0,SCSE,D,535.0
200110.0,SCTB,D,6223.0
200110.0,SCTC,D,1158.0
200110.0,SCTC,I,11.0
200110.0,SCTE,D,1139.0
200110.0,SCTE,I,21.0
200110.0  ,SCTN,D,96.0
200110.0,SCVD,D,183.0
200110.0,SCVM,D,395.0
200111.0,SCAR,D,449.0
200111.0,SCAR,I,72.0
200111.0  ,SCBA,D,322.0
200111.0,SCCC,D,66.0
200111.0,,D,323.0
200111.0,SCCF,I,1.0
,SCCH,D,506.0
200111.0,SCCI,D,592.0
200111.0  ,SCCI  ,I,24.0
200111.0,,D,311.0
200111.0,SCDA,D,1202.0
200111.0,SCDA,I,36.0
200111.0,,D,
200111.0,SCEL,I,2639.0
200111.0,SCES,D,53.0
200111.0,SCFA,D,1370.0
200111.0,SCFA,I,5.0
200111.0,SCFM,D,158.0
200111.0,SCGE,D,273.0
200111.0,SCGZ,D,58.0
200111.0,SCGZ,nan  ,16.0
200111.0,SCHA,D,441.0
200111.0,,D  ,40.0
200111.0,SCIC,D,935.0
200111.0,SCIE,D,1240.0
200111.0,SCIP,D,30.0
200111.0,SCIP,I,18.0
200111.0,SCLC,D,1276.0
200111.0,,D,37.0
200111.0,SCNT,D,11.0
200111.0,SCNT,I,14.0
200111.0,SCRD,D,551.0
200111.0,SCRM,D,8.0
200111.0,SCRM,I,2.0
200111.0,SCSE,D,897.0
200111.0,SCSR,D,14.0
200111.0,SCTB,D,6913.0  
200111.0,SCTC,D,789.0
200111.0,SCTC,I,11.0
200111.0,SCTE,D,1296.0
200111.0,SCTE,I,37.0
200111.0,SCTI,D  ,
200111.0,SCTN,,198.0
200111.0,SCVD,D,
200111.0,SCVM,D,398.0
200112.0,SCAR,D,480.0
200112.0,SCAR,I,82.0
200112.0,SCBA,D,
200112.0,SCCC  ,D,52.0
200112.0,SCCF,D,
200112.0,SCCH,D,455.0
200112.0,SCCI,D,651.0
200112.0,SCCI,I,31.0
200112.0,SCCY,D,293.0
200112.0,SCDA,D,
200112.0,SCDA,I,26.0
200112.0,SCEL,D,2813.0
200112.0,SCEL,I,2868.0
200112.0,,,89.0
200112.0,SCFA  ,D,1412.0
200112.0,SCFA,I,
200112.0,SCFM,D,128.0
200112.0,SCFT,D,32.0
200112.0,SCGE,D,
200112.0,SCGZ,D,67.0
200112.0,SCGZ,I,22.0
200112.0,SCHA,D,399.0
200112.0,SCHR,D  ,36.0
200112.0,SCIC,D,732.0
200112.0,SCIE,D,1524.0
200112.0,SCIP,D,44.0
200112.0,SCIP,I,1.0
200112.0,SCJO,D,
200112.0  ,SCLC,D,1491.0
200112.0,SCLL,D,19.0
200112.0,SCNT,D,31.0
200112.0,SCNT,I,44.0
200112.0,SCRD,D,636.0
200112.0,SCRM,D,19.0
200112.0,SCRM,I,1.0
200112.0,SCSE,D,855.0
200112.0,SCSR,D,10.0
200112.0,SCTB,D,6300.0  
200112.0,SCTC,D,1146.0
200112.0,SCTC,I,1.0
200112.0,SCTE,,1487.0
200112.0,SCTE,I,43.0  
200112.0,,D,1.0
200112.0,SCTN,D,210.0
200112.0,SCVD,D,158.0
200112.0,SCVM,D,307.0
200201.0,SCAR,D,462.0
200201.0,SCAR,I,84.0
200201.0,SCBA,D,304.0
,SCCC,D,58.0  
200201.0,SCCF,D,496.0
200201.0,SCCF,I,2.0
,SCCH,D,608.0
200201.0,SCCI,D,831.0
200201.0,SCCI,I,41.0
200201.0,SCCY,D,
200201.0,SCDA,D,1331.0
200201.0,SCDA,I,44.0
200201.0,SCEL,D  ,2862.0
200201.0  ,,,2899.0
200201.0,SCES  ,D,48.0
200201.0,SCFA,D,1490.0
200201.0,SCFM,D,122.0
200201.0,SCFT,D,20.0
200201.0,SCGE,D,439.0
200201.0,SCGZ  ,D,74.0
200201.0  ,,I,8.0
200201.0,SCHA,D,379.0
200201.0,SCHA,I,1.0
200201.0,SCHR,D,46.0
200201.0,SCIC,D,798.0
200201.0,SCIE,D,1327.0
200201.0  ,SCIP,D,35.0
200201.0,SCIP,I  ,19.0
200201.0,SCLC,D,1327.0
200201.0,SCLL,D  ,15.0
200201.0,SCNT,D,58.0
200201.0,SCNT,I,33.0
200201.0,SCRD,D,926.0
200201.0,SCRM,D,16.0
200201.0,SCRM,I,2.0
200201.0,SCSE,D,1006.0
200201.0,SCSR,D,22.0
200201.0,SCTB,D,6510.0
200201.0,SCTC,D,1140.0
200201.0,SCTC,I,3.0
200201.0,SCTE,D,
200201.0,SCTE  ,I,43.0
200201.0,SCTI,D,2087.0
200201.0,,D,323.0
200201.0,SCVD,D,158.0
200201.0,SCVM,D,955.0
200202.0,SCAP,D,3.0
200202.0,SCAR,D,487.0
200202.0,SCAR,I,99.0
200202.0,SCBA,D,308.0
200202.0,SCCC,D,
200202.0,SCCF,D,329.0
200202.0,SCCH,D,304.0
200202.0,SCCI,D,
nan  ,SCCI,I,50.0
200202.0,SCCY,D,371.0
200202.0,SCDA,D,1136.0
200202.0,SCDA,I,28.0
200202.0,SCEL,D,2541.0
200202.0,SCEL,I  ,2840.0
200202.0,SCES,D,44.0
200202.0,SCFA,D,1272.0
200202.0,SCFA  ,,7.0
200202.0,SCFM,D,112.0
200202.0,SCFT,D,18.0
200202.0,SCGE,D,566.0
200202.0,SCGZ,D,42.0
200202.0,SCGZ,I,10.0
200202.0,SCHA,D,292.0
200202.0,SCHR,D,
200202.0,SCIC,D,571.0
200202.0,SCIE,D,1021.0
200202.0,SCIP,D,34.0
200202.0,SCIP,I,22.0
200202.0,SCLC,D,708.0  
200202.0,SCLL,D,7.0  
200202.0,SCNT,D,32.0
200202.0,SCNT,I,30.0
200202.0,SCRD,D,583.0
200202.0,SCRM,D,22.0
200202.0  ,SCSE,D,843.0
200202.0,SCSR,D,8.0
200202.0,SCTB,D,4640.0
200202.0,SCTC,D,1240.0
200202.0,SCTC,I,1.0
200202.0,SCTE,D,1633.0
200202.0,SCTE,I,54.0
200202.0,SCTI,D,1657.0
200202.0,SCTN,D  ,325.0
200202.0,SCVD,D,156.0
200202.0,SCVM,D,1062.0
200202.0,SCVM,I,2.0
200203.0,SCAR,D,642.0
200203.0,SCAR,I,134.0
200203.0,SCBA,D,480.0
200203.0  ,SCCC,D,68.0
200203.0,SCCF,D,369.0  
200203.0,SCCF,I,1.0
200203.0,SCCH,D,388.0
200203.0,SCCI,D,552.0
200203.0,SCCI,I,24.0
200203.0,SCCY,D,283.0
200203.0,SCDA,D,1153.0  
200203.0,SCDA,I,25.0  
200203.0,SCEL,D,
200203.0,SCEL,I,3889.0
200203.0,SCES,D,59.0
200203.0,SCFA,D,1231.0  
,SCFA,I,6.0
200203.0,SCFM,D,136.0
200203.0,SCFT,D,16.0
200203.0,SCGE,D  ,213.0
200203.0,SCGZ,D,76.0
200203.0,SCGZ,I,10.0
200203.0,SCHA,D,494.0
,SCHA,I,2.0
200203.0,SCHR  ,,24.0
200203.0,SCIC,D,483.0
200203.0,SCIE,D,1090.0
200203.0,SCIE,I,1.0
200203.0,SCIP,D,24.0
200203.0,SCIP,I,24.0
200203.0,SCJO,D,4.0
,SCLC,D,1214.0
200203.0,SCLL,D,24.0
200203.0,SCNT,D,28.0
200203.0,SCNT,I,2.0
200203.0,SCRD,D,1085.0
200203.0,SCSE,D,956.0
200203.0,,D,16.0
200203.0,SCTB,D,3941.0
200203.0,,D,1002.0
200203.0,SCTC,I,4.0
200203.0,SCTE,D,1913.0
200203.0,SCTE,I,65.0
200203.0,SCTI,D,2367.0
200203.0,SCTI,I,5.0
200203.0,SCTN,D,268.0
200203.0,SCVD,D  ,
,SCVM,D,1285.0
200204.0,SCAR,D,480.0
200204.0,SCAR,I,93.0
200204.0,SCBA,D,282.0
200204.0,SCCC,D,72.0
200204.0,SCCF,D,434.0
200204.0,SCCF,I,1.0
200204.0,SCCH,D,226.0
200204.0  ,SCCI,D,462.0
200204.0,SCCI,I,nan  
200204.0,SCCY,D,237.0
200204.0,SCDA,,1110.0
200204.0,SCDA,I,29.0  
200204.0,SCEL,D,2397.0
200204.0,SCEL,I,2866.0
,SCES,D,51.0
200204.0,SCFA,D,1206.0
200204.0,SCFA,I,4.0
200204.0,,D,125.0
200204.0,SCFT,D,2.0
200204.0,SCGE,D,172.0
200204.0,SCGZ,D,55.0
200204.0,SCGZ,I,
200204.0,SCHA,D,334.0
200204.0,SCHR,D,25.0
200204.0,SCIC,D,646.0
200204.0  ,SCIE,D,1054.0
200204.0,SCIP,D,18.0
200204.0,SCIP,I,21.0
200204.0,SCJO,D,412.0
200204.0,SCLC,,764.0
200204.0,SCLL,D  ,8.0
200204.0,SCNT,D,7.0
200204.0,SCRD,D,600.0
200204.0,SCSE,D,828.0
200204.0,SCSE  ,I,2.0
200204.0,SCSR,D,28.0
200204.0,SCTB,D,4387.0  
200204.0,SCTC,D,696.0
200204.0,SCTC,I,16.0
200204.0,SCTE,D,1080.0
200204.0,SCTE,I,36.0
200204.0,,D,2218.0
200204.0,SCTI,I,4.0
,SCTN,D,171.0
nan  ,SCVD,D,131.0  
200204.0,SCVM,D,1399.0
200205.0,SCAP,D,2.0
200205.0,SCAR,D,470.0
200205.0,SCAR,I,68.0
200205.0,SCBA,D,
200205.0,SCCC,,64.0
200205.0,SCCF,D,319.0
200205.0,SCCF,I,2.0
200205.0,SCCH,D  ,244.0
200205.0,SCCI,D,426.0
200205.0,SCCI  ,I,17.0
200205.0,SCCY,D,202.0
200205.0,SCDA,D,1120.0
200205.0,SCDA,I,29.0
200205.0,SCEL,D,2289.0
,SCEL,I,2831.0
200205.0,SCES,D  ,67.0
200205.0,SCFA,D,1228.0
200205.0,SCFA,I,
200205.0,SCFM,D,128.0
200205.0,SCFT,D  ,4.0
200205.0,SCGE,D,277.0
200205.0,SCGZ,D,32.0
200205.0,SCGZ,I,
200205.0,SCHA,D,378.0
200205.0,SCHR,D,21.0
200205.0,SCIC,D,442.0
200205.0,SCIE,D  ,957.0
200205.0,,I,2.0
200205.0,SCIP,D,17.0
200205.0,SCIP,I,17.0  
200205.0,SCJO,D,323.0
200205.0,SCLC,D,694.0
200205.0,,D  ,10.0
200205.0,SCNT,D,4.0
200205.0,SCRD  ,D,320.0
200205.0,SCSE,D  ,843.0  
200205.0,SCSR,D  ,10.0
200205.0,SCTB,D,4254.0
200205.0,SCTC,D,683.0
200205.0,SCTC,I,2.0
200205.0,SCTE,D  ,
200205.0,SCTE,I,29.0
200205.0,SCTI,D,3254.0
200205.0,SCTN,D,151.0
200205.0,SCVD,D,134.0
200205.0  ,SCVM,D,846.0
200206.0,SCAR,D,477.0
200206.0,SCAR,I,71.0
200206.0,SCBA,D,195.0
200206.0,SCCC,D,78.0
200206.0,SCCF  ,D,321.0
200206.0,SCCH,D,201.0
200206.0,SCCI,D,349.0
200206.0,SCCI,,17.0
200206.0,SCCY,D,167.0
200206.0,SCDA,D,
200206.0,SCDA,I,24.0
200206.0,SCEL,D,2159.0
200206.0,SCEL,I,2707.0
200206.0,SCES,D,51.0
200206.0  ,SCFA,D,1112.0
200206.0,SCFM,D,
200206.0,SCFT,D,4.0
200206.0,SCGE,D,166.0
200206.0,SCGZ,D,24.0
200206.0,SCHA,D,314.0
200206.0,SCHR,D,20.0
200206.0,,D,277.0
200206.0,SCIE,D,961.0
200206.0,SCIE,I,7.0
200206.0,SCIP,,18.0
200206.0,SCIP,I,17.0
200206.0,SCJO,D,353.0
200206.0,SCLC,D,1024.0
,SCLL,D,2.0
200206.0,SCNT,D,2.0
200206.0,SCRD,D,400.0
200206.0,SCSE,D,764.0
200206.0,SCTB,D,
200206.0,SCTC,D,667.0
200206.0,,D,842.0
200206.0  ,SCTE,I,34.0
200206.0,SCTI,D,3174.0
200206.0,SCTN,D,143.0
200206.0,SCVD,D,129.0
200206.0,SCVM  ,D,794.0
200207.0,SCAR,D,545.0
200207.0,SCAR,I,71.0
200207.0,SCBA,D,260.0
200207.0,SCCC,D,104.0
200207.0,SCCF,D,426.0
200207.0,SCCF,I,2.0
200207.0,SCCH,,237.0
,SCCI,D,468.0
200207.0,SCCI,I,20.0
200207.0,SCCY,D,195.0
200207.0,SCDA,D,1275.0  
200207.0,SCDA,I,28.0
200207.0,SCEL,D,2581.0
200207.0,SCEL,I  ,2917.0
200207.0,SCES,D,56.0
200207.0,SCFA,D,1324.0
200207.0,,I,2.0
200207.0,SCFM,D,138.0
200207.0,SCFT,D,2.0
200207.0,SCGE,D,175.0
200207.0,SCGZ,D,42.0
200207.0,SCGZ,I,8.0
200207.0,SCHA,D,398.0
200207.0,SCHR,D,26.0
200207.0,SCIC,D,319.0
200207.0,SCIE,D,1003.0
200207.0,SCIE,I,3.0
200207.0,SCIP,D,18.0
200207.0,SCIP,I,19.0
200207.0,SCJO,D,
200207.0,SCLC,D,1127.0
200207.0,SCLL,D,11.0
200207.0,SCRD,D,356.0
200207.0,SCSE,D,741.0
200207.0,SCTB,D,5594.0  
200207.0,SCTC,D,730.0
200207.0,SCTE,D,1062.0
,SCTE,I,18.0
200207.0,SCTI,D,3492.0
200207.0,SCTN,D  ,219.0
200207.0,SCVD,D  ,
200207.0,SCVM,D,614.0
200208.0,SCAR,D,516.0
200208.0,SCAR,I,74.0
200208.0,SCBA,D,212.0
200208.0,SCCC,D,126.0
200208.0,SCCF,D,407.0
200208.0,SCCH,D,244.0
200208.0,SCCI,D,357.0
200208.0,SCCI,I,18.0
200208.0,SCCY,D,186.0
200208.0,SCDA,D,
200208.0  ,SCDA,I,18.0
200208.0,SCEL,D,2397.0
200208.0  ,SCEL,I,2942.0
,SCES,D,47.0
200208.0  ,SCFA,D,1305.0
200208.0,SCFA,I,2.0  
200208.0  ,SCFM  ,D,130.0
200208.0,SCFT,D,2.0
200208.0,SCGE,D,205.0
200208.0,SCGZ,D,24.0
200208.0,SCGZ,I,2.0
200208.0,SCHA,D,328.0
200208.0,SCHR,D,18.0
200208.0,SCIC,,27.0
200208.0,SCIE,,925.0
200208.0,SCIE  ,I,3.0
200208.0,SCIP,D,7.0
200208.0  ,SCIP,I,10.0
200208.0,SCJO,D  ,116.0
200208.0,SCLC,D,687.0
200208.0,SCNT,D,2.0
200208.0,,D,346.0
200208.0,SCSE,D,817.0
200208.0,SCTB,D,5246.0
200208.0,SCTC,D  ,638.0
200208.0,SCTE,D,860.0
200208.0,SCTE,,
200208.0,SCTI,D,4062.0
200208.0,SCTN,D,204.0
200208.0,SCVD,D,148.0
200208.0,SCVM,D,577.0
200209.0,SCAR,D,508.0  
200209.0,SCAR,,76.0
200209.0,SCBA,D,245.0
200209.0  ,,D,110.0
200209.0,SCCF,D,415.0
200209.0,SCCH,D,316.0  
200209.0,SCCI,D,431.0
200209.0,SCCI,I,25.0
200209.0,SCCY  ,D,171.0
200209.0,SCDA  ,D,1368.0
200209.0,SCDA,I,23.0
200209.0,SCEL,D,2428.0
200209.0,SCEL,I,2868.0
200209.0,SCES,D,65.0
200209.0,SCFA,D,1337.0
200209.0,SCFA,I,nan  
200209.0,SCFM,,110.0
200209.0,SCGE,D,214.0
200209.0,SCGZ,D,28.0
200209.0,SCGZ,I,4.0
200209.0,SCHA,D,356.0
200209.0,SCHR  ,D,20.0
200209.0,,D,514.0
200209.0,SCIE,D,1011.0
200209.0,SCIP,D  ,18.0
200209.0,SCIP,I,19.0
200209.0,SCJO,D,114.0
200209.0,SCLC,D,1011.0
200209.0,SCLL,D,42.0  
200209.0,,D,2.0
200209.0,SCRD,D,450.0
200209.0,,D,740.0
200209.0  ,SCSE,I,2.0
200209.0,SCTB,D,5719.0
200209.0,SCTC,D,737.0
200209.0,nan  ,D,879.0
200209.0,SCTE,I,21.0
200209.0,SCTI,D,4700.0
,SCTN,D,132.0
200209.0  ,SCVD,D,162.0
200209.0,SCVM,D,1064.0
200210.0,SCAR,,596.0
200210.0,SCAR,I,84.0
200210.0,SCBA,D,291.0
200210.0,,D,128.0
200210.0,SCCF,D,445.0
200210.0,SCCF,I,1.0
200210.0  ,SCCH,D,330.0
200210.0,SCCI  ,D,498.0
200210.0,SCCI,I,34.0
200210.0,SCCY,D,211.0
200210.0,SCDA,D  ,1485.0
200210.0,SCDA,I,9.0
200210.0,SCEL,D,2797.0
200210.0  ,SCEL,I,2911.0
200210.0,SCES,D,49.0
200210.0,SCFA,D,1376.0
200210.0,SCFA,I,6.0
200210.0,SCFM,D,126.0
200210.0,SCGE,D,219.0
200210.0,SCGZ,D,43.0
200210.0,SCGZ,I,18.0
200210.0,SCHA,D,362.0
200210.0  ,SCHR,,24.0
200210.0,SCIC,D,681.0
200210.0,SCIE,D,1025.0
,SCIP,D,18.0
200210.0,SCIP,,18.0
200210.0,SCJO,D,120.0
200210.0  ,SCLC,D,880.0
,SCLL,D  ,42.0
,SCNT,D,5.0
200210.0,SCRD,D,884.0
200210.0,SCSE,D  ,723.0
,SCTB,D,6328.0
200210.0,SCTC,D,862.0
200210.0,SCTE,D,1135.0
200210.0,SCTE,I,23.0
200210.0,SCTI,,5769.0
200210.0,SCTN  ,D,151.0
200210.0,SCVD,D  ,177.0
200210.0,SCVM,D,1118.0
200211.0,SCAR,D,699.0
200211.0,SCAR,I,90.0
200211.0,,D,299.0
200211.0,SCCC,D,120.0
200211.0,SCCF,D,386.0
200211.0,SCCH,D,741.0
200211.0,SCCI,D,920.0
200211.0,SCCI,I,68.0
200211.0  ,SCCY,D,
200211.0,SCDA,D,1428.0
,SCDA,I,8.0
200211.0,SCEL,D,2946.0
200211.0,SCEL,I,2921.0
200211.0,SCES,D,154.0
200211.0,SCFA,D,1303.0  
200211.0,SCFA,I,8.0
200211.0,SCFM,D,137.0
200211.0,SCFT,D,4.0
200211.0,SCGE  ,D,568.0
200211.0,SCGZ,D,63.0
200211.0,SCGZ,I,
200211.0,SCHA,,379.0
200211.0,SCHR,D,28.0
200211.0,SCIC,D,605.0
200211.0,SCIE,D,1411.0
200211.0,SCIP,D,25.0
200211.0,SCIP,I,22.0
200211.0,SCJO,D,116.0
200211.0,SCLC,D,1352.0
200211.0,SCNT,D,11.0
200211.0,SCNT,I,8.0
200211.0,SCRD,D,420.0
200211.0,SCRD,I,1.0
200211.0,SCRM,D,3.0
200211.0,SCSE,nan  ,791.0
,SCTB,D,6991.0
200211.0,SCTC  ,D,1141.0
200211.0,SCTE,D,
200211.0,,I,24.0
200211.0,SCTI,,5459.0
200211.0,SCTN,D,196.0  
200211.0,SCVD,D,152.0
200211.0,SCVM,D,1286.0
200212.0,SCAP,D,7.0
200212.0,SCAR,D,685.0
200212.0,SCAR,I,87.0
200212.0,SCBA,D,331.0
200212.0,SCCC,D  ,118.0
200212.0,SCCF,D,386.0
200212.0,SCCH,D,486.0
200212.0,SCCI,D,980.0
200212.0,SCCI,I,61.0
200212.0,SCCY,D,300.0
200212.0,SCDA,D,1334.0
200212.0,SCDA,I  ,3.0
200212.0,SCEL,D,3003.0
200212.0,SCEL,I,3250.0
,SCES,D,78.0
200212.0,SCFA,D,1353.0
200212.0,SCFA,I,8.0
200212.0,SCFM,D,150.0
200212.0,SCFT,D,8.0
200212.0,SCGE,D  ,591.0
200212.0,SCGZ,D,83.0
200212.0,SCGZ,I,23.0
200212.0,SCHA,D,364.0  
200212.0,SCHR,D,23.0
200212.0,SCIC,D,594.0
200212.0,,D,1151.0
200212.0,SCIP,D,26.0
200212.0,SCIP,I,18.0
200212.0,SCJO,D,122.0
200212.0,SCLC,D  ,1458.0
200212.0,SCLL,D,15.0
200212.0,SCNT,D,33.0
200212.0,SCNT,I,32.0
200212.0,SCRD,D,870.0
200212.0,SCRM,D,15.0
200212.0,SCSE,D,815.0
200212.0,,D  ,7127.0
200212.0,SCTC,D,1074.0
200212.0,SCTC,I,1.0
200212.0,SCTE,D,1506.0
,SCTE,I,
200212.0,SCTI,D,4807.0
200212.0,SCTN,D,278.0
200212.0,SCVD,D,183.0
200212.0,SCVM,D,
200301.0,SCAP,D,4.0
200301.0,SCAR,D,752.0
,SCAR,I,100.0
200301.0,SCBA,D,530.0
200301.0,SCCC,D,124.0
200301.0,SCCF,D,500.0
200301.0,SCCF,I,1.0
200301.0,SCCH,D,409.0
200301.0,SCCI  ,D,712.0
200301.0,SCCI,I,63.0
200301.0,SCCY,D,324.0
200301.0,SCDA,D,1529.0
200301.0,SCDA  ,I,16.0  
200301.0,SCEL,D,3193.0
200301.0,SCEL  ,I,3166.0
200301.0,SCES,D,52.0
200301.0,SCFA,D,1371.0
200301.0,SCFA,I  ,1.0
200301.0,SCFM,D,132.0
200301.0,SCFT  ,D  ,10.0
200301.0,SCGE,D,558.0
,SCGZ,,65.0
200301.0,SCGZ,I,26.0
200301.0,SCHA,D,361.0
200301.0,SCHR,D,18.0
200301.0,SCIC,D,760.0
200301.0,SCIE,D,1265.0
200301.0,SCIE,I,1.0
200301.0,SCIP,D,32.0
200301.0,SCIP,I,20.0
200301.0,SCJO,,120.0
200301.0,SCLC,D,1566.0
200301.0,SCLL,D,3.0
200301.0,SCNT,D,58.0
200301.0,SCNT,I,31.0
200301.0  ,SCRD,D,1213.0
200301.0,SCRM,D,11.0  
200301.0,SCSE,D,758.0
200301.0,SCTB  ,D,6706.0
200301.0,SCTC,,1242.0
200301.0,SCTC,I,4.0  
200301.0  ,SCTE,D,1625.0
200301.0,SCTE,I,
200301.0,SCTI,D,4288.0
200301.0,SCTN,D,203.0
200301.0,SCVD,D,148.0
200301.0,SCVM,D,1188.0
200302.0,SCAP,D,8.0
200302.0,SCAR,D,664.0
200302.0,SCAR,I,78.0
200302.0,SCBA,D,234.0
200302.0,SCCC,D,118.0
200302.0,SCCF,D,327.0
200302.0,SCCH,D,398.0
200302.0  ,SCCI,D,
200302.0,,I,54.0
200302.0,SCCY,D  ,336.0
200302.0,SCDA,D,1563.0
200302.0,SCDA,I  ,5.0
200302.0,SCEL  ,D,2781.0
200302.0,SCEL,I  ,2874.0
200302.0,SCES,D,45.0
200302.0,SCFA,D,1174.0
200302.0,SCFA,I,
200302.0,SCFM,D,138.0
200302.0,SCFT,D,22.0
200302.0,SCGE,D,515.0
200302.0,SCGZ,D,65.0
200302.0,SCGZ,I  ,12.0
200302.0,SCHA,D,309.0
200302.0,SCHR,D,28.0
200302.0,SCIC,,539.0
200302.0,SCIE,D,1227.0
200302.0,SCIE,I,6.0  
200302.0,SCIP,D,30.0
200302.0,SCIP,I  ,22.0
200302.0,SCJO  ,D,112.0
200302.0,SCLC,D,825.0
200302.0,SCLL,D,38.0  
200302.0,SCNT,D,27.0  
200302.0,SCNT,I,31.0
200302.0,SCRD,D,1562.0
200302.0  ,SCRM,D,18.0
,SCSE,D,793.0
200302.0,SCSE,I,1.0
,SCTB,D,5089.0
200302.0,SCTC,,1216.0
,SCTC,I,nan  
200302.0  ,SCTE,D,1635.0
200302.0  ,SCTE,I,41.0
200302.0,SCTI,D,4089.0
200302.0,SCTN,D,224.0
200302.0,SCVD  ,D,170.0
200302.0,SCVM,,1302.0
200303.0,SCAP,D,
200303.0,SCAR,D,692.0
200303.0,SCAR,I,91.0
200303.0,SCBA  ,D,274.0
200303.0  ,SCCC  ,D,109.0  
200303.0,SCCF,D,461.0
200303.0,SCCH,D,439.0
200303.0,SCCI,D,614.0
200303.0,SCCI,I,57.0
200303.0,SCCY,D,259.0
200303.0,SCCY,I,2.0
200303.0,SCDA,D,1657.0
,SCDA,I,44.0
200303.0,SCEL,D,2949.0
200303.0,SCEL,I,3246.0
200303.0,,D,71.0
200303.0,SCFA,D,1346.0
